CH4,CO,NO,NO2,OZ,PM10,PM2.5,SO2,datetime
,0.2,,,0.0475,0.036,0.017,0.001,2023-07-18 10:00:00
,0.2,,,0.0627,0.034,0.016,0.0009,2023-07-18 11:00:00
,0.1,,,0.0836,0.035,0.016,0.0008,2023-07-18 12:00:00
,0.1,,,0.1042,0.034,0.017,0.0009,2023-07-18 13:00:00
,0.1,,,0.1089,0.028,0.015,0.0011,2023-07-18 14:00:00
,0.17,,,0.0692,0.039,0.023,0.0008,2023-07-18 15:00:00
,0.2,,,0.0437,0.02,0.012,0.0005,2023-07-18 16:00:00
,0.2,,,0.0382,0.025,0.016,0.0007,2023-07-18 17:00:00
,0.23,,,0.0248,0.02,0.011,0.0007,2023-07-18 18:00:00
,0.3,,,0.0182,0.019,0.008,0.0005,2023-07-18 19:00:00
,0.27,,,0.0313,0.007,0.003,0.0004,2023-07-18 20:00:00
,0.13,,,0.0424,0.008,0.004,0.0005,2023-07-18 21:00:00
,0.2,,,0.0355,0.005,0.003,0.0006,2023-07-18 22:00:00
,0.1,,,0.0472,0.005,0.003,0.0002,2023-07-18 23:00:00
,0.1,,,0.0538,0.0,0.0,0.0003,2023-07-19 00:00:00
,0.07,,,0.0578,0.0,0.0,0.0004,2023-07-19 01:00:00
,0.1,,,0.0589,0.0,0.0,0.0004,2023-07-19 02:00:00
,0.0,,,0.0554,0.0,0.0,0.0004,2023-07-19 03:00:00
,0.0,,,0.048,0.002,0.0,0.0005,2023-07-19 04:00:00
,0.0,,,0.0463,0.006,0.003,0.0006,2023-07-19 05:00:00
,0.0,,,0.0607,0.003,0.001,0.0007,2023-07-19 06:00:00
,0.0,,,0.0562,0.006,0.003,0.0007,2023-07-19 07:00:00
,0.0,,,0.048,0.005,0.004,0.0011,2023-07-19 08:00:00
,0.03,,,0.0436,0.007,0.005,0.001,2023-07-19 09:00:00
,0.1,,,0.0374,0.006,0.004,0.001,2023-07-19 10:00:00
,0.07,,,0.0347,0.012,0.008,0.0012,2023-07-19 11:00:00
,0.1,,,0.0351,0.015,0.01,0.001,2023-07-19 12:00:00
,0.03,,,0.0389,0.01,0.005,0.001,2023-07-19 13:00:00
,0.0,,,0.0418,0.008,0.002,0.0011,2023-07-19 14:00:00
,0.0,,,0.0412,0.012,0.003,0.0013,2023-07-19 15:00:00
,0.0,,,0.0433,0.012,0.003,0.0013,2023-07-19 16:00:00
,0.0,,,0.0443,0.013,0.004,0.0009,2023-07-19 17:00:00
,0.0,,,0.0456,0.01,0.003,0.0011,2023-07-19 18:00:00
,0.0,,,0.0462,0.01,0.002,0.0009,2023-07-19 19:00:00
,0.0,,,0.0421,0.012,0.004,0.001,2023-07-19 20:00:00
,0.0,,,0.0381,0.016,0.007,0.0008,2023-07-19 21:00:00
,0.0,,,0.0418,0.013,0.005,0.0009,2023-07-19 22:00:00
,0.0,,,0.0386,0.015,0.007,0.0009,2023-07-19 23:00:00
,0.0,,,0.0375,0.011,0.005,0.0009,2023-07-20 00:00:00
,0.0,,,0.0378,0.01,0.005,0.0008,2023-07-20 01:00:00
,0.03,,,0.0381,0.01,0.005,0.0009,2023-07-20 02:00:00
,0.03,,,0.0369,0.01,0.005,0.0011,2023-07-20 03:00:00
,0.0,,,0.0364,0.009,0.004,0.0009,2023-07-20 04:00:00
,0.0,,,0.0339,0.01,0.005,0.0009,2023-07-20 05:00:00
,0.0,,,0.0319,0.011,0.005,0.0012,2023-07-20 06:00:00
,0.03,,,0.0321,0.013,0.006,0.001,2023-07-20 07:00:00
,0.1,,,0.0313,0.015,0.007,0.0013,2023-07-20 08:00:00
,0.1,,,0.036,0.015,0.006,0.0012,2023-07-20 09:00:00
,0.1,,,0.0435,0.01,0.004,0.0012,2023-07-20 10:00:00
,0.0,,,0.0538,0.008,0.003,0.001,2023-07-20 11:00:00
,0.07,,,0.0543,0.012,0.005,0.0009,2023-07-20 12:00:00
,0.0,,,0.0564,0.015,0.007,0.0008,2023-07-20 13:00:00
,0.13,,,0.0429,0.025,0.015,0.0009,2023-07-20 14:00:00
,0.13,,,0.0433,0.023,0.013,0.0011,2023-07-20 15:00:00
,0.1,,,0.0469,0.003,0.001,0.0008,2023-07-20 16:00:00
,0.1,,,0.045,0.011,0.005,0.001,2023-07-20 17:00:00
,0.1,,,0.0476,0.011,0.004,0.001,2023-07-20 18:00:00
,0.1,,,0.049,0.003,0.001,0.0008,2023-07-20 19:00:00
,0.13,,,0.0392,0.014,0.006,0.0007,2023-07-20 20:00:00
,0.2,,,0.0213,0.018,0.008,0.0008,2023-07-20 21:00:00
,0.17,,,0.0268,0.014,0.004,0.0012,2023-07-20 22:00:00
,0.2,,,0.0254,0.016,0.006,0.001,2023-07-20 23:00:00
,0.13,,,0.0249,0.019,0.008,0.0011,2023-07-21 00:00:00
,0.1,,,0.0185,0.02,0.009,0.0009,2023-07-21 01:00:00
,0.13,,,0.0246,0.017,0.009,0.0008,2023-07-21 02:00:00
,0.13,,,0.031,0.015,0.008,0.0009,2023-07-21 03:00:00
,0.17,,,0.023,0.016,0.008,0.0008,2023-07-21 04:00:00
,0.1,,,0.0262,0.014,0.008,0.0008,2023-07-21 05:00:00
,0.13,,,0.0181,0.017,0.009,0.0011,2023-07-21 06:00:00
,0.2,,,0.0126,0.019,0.011,0.001,2023-07-21 07:00:00
,0.2,,,0.0164,0.022,0.012,0.0009,2023-07-21 08:00:00
,0.2,,,0.0232,0.024,0.012,0.0014,2023-07-21 09:00:00
,0.2,,,0.0293,0.021,0.008,0.0013,2023-07-21 10:00:00
,0.13,,,0.0472,0.01,0.003,0.0012,2023-07-21 11:00:00
,0.1,,,0.0582,0.006,0.003,0.0011,2023-07-21 12:00:00
,0.1,,,0.0675,0.006,0.002,0.0009,2023-07-21 13:00:00
,0.1,,,0.0658,0.013,0.007,0.0008,2023-07-21 14:00:00
,0.07,,,0.0527,0.028,0.016,0.001,2023-07-21 15:00:00
,0.0,,,0.0605,0.004,0.001,0.0007,2023-07-21 16:00:00
,0.0,,,0.06,0.007,0.002,0.001,2023-07-21 17:00:00
,0.0,,,0.0589,0.007,0.003,0.0008,2023-07-21 18:00:00
,0.03,,,0.053,0.019,0.008,0.0009,2023-07-21 19:00:00
,0.1,,,0.0455,0.016,0.007,0.0009,2023-07-21 20:00:00
,0.13,,,0.0256,0.016,0.007,0.0008,2023-07-21 21:00:00
,0.17,,,0.0234,0.019,0.007,0.0008,2023-07-21 22:00:00
,0.1,,,0.0343,0.016,0.006,0.0009,2023-07-21 23:00:00
,0.1,,,0.0335,0.018,0.008,0.0009,2023-07-22 00:00:00
,0.1,,,0.0335,0.021,0.01,0.001,2023-07-22 01:00:00
,0.1,,,0.036,0.017,0.009,0.0009,2023-07-22 02:00:00
,0.0,,,0.0392,0.013,0.007,0.0011,2023-07-22 03:00:00
,0.0,,,0.0408,0.013,0.006,0.0011,2023-07-22 04:00:00
,0.0,,,0.0402,0.013,0.007,0.0011,2023-07-22 05:00:00
,0.0,,,0.0345,0.014,0.007,0.0012,2023-07-22 06:00:00
,0.0,,,0.0346,0.014,0.007,0.0009,2023-07-22 07:00:00
,0.0,,,0.0377,0.02,0.008,0.0015,2023-07-22 08:00:00
,0.0,,,0.0432,0.016,0.007,0.0012,2023-07-22 09:00:00
,0.0,,,0.0538,0.012,0.005,0.0011,2023-07-22 10:00:00
,0.0,,,0.0603,0.009,0.003,0.001,2023-07-22 11:00:00
,0.0,,,0.0624,0.01,0.005,0.0011,2023-07-22 12:00:00
,0.0,,,0.0603,0.012,0.003,0.0009,2023-07-22 13:00:00
,0.03,,,0.0645,0.008,0.003,0.001,2023-07-22 14:00:00
,0.1,,,0.062,0.01,0.004,0.001,2023-07-22 15:00:00
,0.1,,,0.0644,0.014,0.005,0.001,2023-07-22 16:00:00
,0.1,,,0.0694,0.013,0.005,0.0011,2023-07-22 17:00:00
,0.1,,,0.0654,0.017,0.008,0.0009,2023-07-22 18:00:00
,0.1,,,0.0603,0.017,0.008,0.001,2023-07-22 19:00:00
,0.13,,,0.0381,0.04,0.021,0.001,2023-07-22 20:00:00
,0.2,,,0.0259,0.018,0.006,0.0007,2023-07-22 21:00:00
,0.2,,,0.0182,0.017,0.008,0.0008,2023-07-22 22:00:00
,0.2,,,0.0094,0.02,0.01,0.001,2023-07-22 23:00:00
,0.4,,,0.0024,0.023,0.01,0.0015,2023-07-23 00:00:00
,0.3,,,0.0031,0.025,0.011,0.0011,2023-07-23 01:00:00
,0.0,,,0.0,0.0,0.0,0.0,2023-07-23 02:00:00
,0.27,,,0.0086,0.026,0.014,0.0011,2023-07-23 02:00:00
,0.4,,,0.0067,0.022,0.012,0.0012,2023-07-23 03:00:00
,0.0,,,0.0,0.0,0.0,0.0,2023-07-23 04:00:00
,0.37,,,0.0058,0.02,0.011,0.0015,2023-07-23 04:00:00
,0.3,,,0.0105,0.017,0.01,0.0015,2023-07-23 05:00:00
,0.0,,,0.0,0.0,0.0,0.0,2023-07-23 06:00:00
,0.3,,,0.016,0.019,0.011,0.0012,2023-07-23 06:00:00
,0.3,,,0.0183,0.019,0.011,0.0015,2023-07-23 07:00:00
,0.0,,,0.0,0.0,0.0,0.0,2023-07-23 08:00:00
,0.0,,,0.0,0.0,0.0,0.0,2023-07-23 09:00:00
,0.0,,,0.0,0.0,0.0,0.0,2023-07-23 10:00:00
,0.0,,,0.0,0.0,0.0,0.0,2023-07-23 11:00:00
,0.0,,,0.0,0.0,0.0,0.0,2023-07-23 12:00:00
,0.0,,,0.0,0.0,0.0,0.0,2023-07-23 13:00:00
,0.0,,,0.0,0.0,0.0,0.0,2023-07-23 14:00:00
,0.2,,,0.0741,0.011,0.007,0.0014,2023-07-23 15:00:00
,0.2,,,0.0674,0.016,0.01,0.0013,2023-07-23 16:00:00
,0.2,,,0.0675,0.006,0.005,0.0013,2023-07-23 17:00:00
,0.2,,,0.0602,0.009,0.004,0.0013,2023-07-23 18:00:00
,0.2,,,0.0566,0.008,0.004,0.0015,2023-07-23 19:00:00
,0.2,,,0.0498,0.013,0.007,0.0013,2023-07-23 20:00:00
,0.2,,,0.0498,0.016,0.008,0.0011,2023-07-23 21:00:00
,0.17,,,0.0579,0.007,0.003,0.0012,2023-07-23 22:00:00
,0.27,,,0.0274,0.014,0.008,0.0012,2023-07-23 23:00:00
,0.3,,,0.0155,0.019,0.012,0.0011,2023-07-24 00:00:00
,0.2,,,0.0277,0.007,0.004,0.0012,2023-07-24 01:00:00
,0.2,,,0.0264,0.011,0.006,0.0014,2023-07-24 02:00:00
,0.2,,,0.0281,0.009,0.005,0.0015,2023-07-24 03:00:00
,0.2,,,0.0244,0.009,0.005,0.0011,2023-07-24 04:00:00
,0.2,,,0.0233,0.01,0.005,0.0012,2023-07-24 05:00:00
,0.17,,,0.0236,0.012,0.007,0.0013,2023-07-24 06:00:00
,0.2,,,0.0227,0.014,0.009,0.0015,2023-07-24 07:00:00
,0.2,,,0.0236,0.016,0.007,0.0014,2023-07-24 08:00:00
,0.2,,,0.0245,0.017,0.008,0.0014,2023-07-24 09:00:00
,0.17,,,0.0355,0.015,0.006,0.0013,2023-07-24 10:00:00
,0.17,,,0.035,0.021,0.01,0.0015,2023-07-24 11:00:00
,0.2,,,0.0368,0.012,0.006,0.0013,2023-07-24 12:00:00
,0.2,,,0.0392,0.017,0.009,0.0013,2023-07-24 13:00:00
,0.17,,,0.0502,0.01,0.006,0.0011,2023-07-24 14:00:00
,0.1,,,0.047,0.014,0.009,0.001,2023-07-24 15:00:00
,0.1,,,0.0468,0.015,0.009,0.0012,2023-07-24 16:00:00
,0.1,,,0.0445,0.011,0.007,0.001,2023-07-24 17:00:00
,0.1,,,0.0405,0.016,0.009,0.0012,2023-07-24 18:00:00
,0.1,,,0.0313,0.018,0.01,0.0013,2023-07-24 19:00:00
,0.1,,,0.0321,0.017,0.01,0.0012,2023-07-24 20:00:00
,0.13,,,0.0257,0.02,0.012,0.0013,2023-07-24 21:00:00
,0.13,,,0.0217,0.015,0.009,0.0014,2023-07-24 22:00:00
,0.17,,,0.0158,0.017,0.009,0.0012,2023-07-24 23:00:00
,0.2,,,0.0029,0.018,0.01,0.0015,2023-07-25 00:00:00
,0.2,,,0.0055,0.015,0.009,0.0013,2023-07-25 01:00:00
,0.2,,,0.0063,0.015,0.009,0.0013,2023-07-25 02:00:00
,0.3,,,0.0102,0.018,0.011,0.0012,2023-07-25 03:00:00
,0.3,,,0.0125,0.018,0.012,0.0014,2023-07-25 04:00:00
,0.27,,,0.0168,0.015,0.01,0.0013,2023-07-25 05:00:00
,0.27,,,0.0182,0.015,0.011,0.0012,2023-07-25 06:00:00
,0.3,,,0.0187,0.015,0.01,0.0014,2023-07-25 07:00:00
,0.3,,,0.0228,0.022,0.016,0.0013,2023-07-25 08:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-23 10:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-23 11:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-23 12:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-23 13:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-23 14:00:00
1.39,0.2,0.002,0.012,0.0741,0.011,0.007,0.0014,2023-07-23 15:00:00
1.38,0.2,0.001,0.013,0.0674,0.016,0.01,0.0013,2023-07-23 16:00:00
1.38,0.2,0.001,0.012,0.0675,0.006,0.005,0.0013,2023-07-23 17:00:00
1.38,0.2,0.001,0.015,0.0602,0.009,0.004,0.0013,2023-07-23 18:00:00
1.39,0.2,0.001,0.02,0.0566,0.008,0.004,0.0015,2023-07-23 19:00:00
1.39,0.2,0.002,0.027,0.0498,0.013,0.007,0.0013,2023-07-23 20:00:00
1.39,0.2,0.001,0.028,0.0498,0.016,0.008,0.0011,2023-07-23 21:00:00
1.37,0.17,0.0,0.018,0.0579,0.007,0.003,0.0012,2023-07-23 22:00:00
1.39,0.27,0.0,0.035,0.0274,0.014,0.008,0.0012,2023-07-23 23:00:00
1.41,0.3,0.001,0.047,0.0155,0.019,0.012,0.0011,2023-07-24 00:00:00
1.4,0.2,0.001,0.036,0.0277,0.007,0.004,0.0012,2023-07-24 01:00:00
1.42,0.2,0.0,0.033,0.0264,0.011,0.006,0.0014,2023-07-24 02:00:00
1.41,0.2,0.0,0.028,0.0281,0.009,0.005,0.0015,2023-07-24 03:00:00
1.41,0.2,0.0,0.027,0.0244,0.009,0.005,0.0011,2023-07-24 04:00:00
1.42,0.2,0.0,0.022,0.0233,0.01,0.005,0.0012,2023-07-24 05:00:00
1.42,0.17,0.002,0.022,0.0236,0.012,0.007,0.0013,2023-07-24 06:00:00
1.43,0.2,0.005,0.023,0.0227,0.014,0.009,0.0015,2023-07-24 07:00:00
1.43,0.2,0.009,0.027,0.0236,0.016,0.007,0.0014,2023-07-24 08:00:00
1.42,0.2,0.009,0.031,0.0245,0.017,0.008,0.0014,2023-07-24 09:00:00
1.4,0.17,0.006,0.027,0.0355,0.015,0.006,0.0013,2023-07-24 10:00:00
1.39,0.17,0.006,0.026,0.035,0.021,0.01,0.0015,2023-07-24 11:00:00
1.39,0.2,0.005,0.028,0.0368,0.012,0.006,0.0013,2023-07-24 12:00:00
1.41,0.2,0.005,0.026,0.0392,0.017,0.009,0.0013,2023-07-24 13:00:00
1.39,0.17,0.002,0.021,0.0502,0.01,0.006,0.0011,2023-07-24 14:00:00
1.4,0.1,0.002,0.021,0.047,0.014,0.009,0.001,2023-07-24 15:00:00
1.41,0.1,0.002,0.021,0.0468,0.015,0.009,0.0012,2023-07-24 16:00:00
1.39,0.1,0.003,0.024,0.0445,0.011,0.007,0.001,2023-07-24 17:00:00
1.4,0.1,0.003,0.025,0.0405,0.016,0.009,0.0012,2023-07-24 18:00:00
1.41,0.1,0.002,0.029,0.0313,0.018,0.01,0.0013,2023-07-24 19:00:00
1.4,0.1,0.003,0.031,0.0321,0.017,0.01,0.0012,2023-07-24 20:00:00
1.39,0.13,0.001,0.033,0.0257,0.02,0.012,0.0013,2023-07-24 21:00:00
1.4,0.13,0.001,0.035,0.0217,0.015,0.009,0.0014,2023-07-24 22:00:00
1.4,0.17,0.001,0.038,0.0158,0.017,0.009,0.0012,2023-07-24 23:00:00
1.44,0.2,0.006,0.052,0.0029,0.018,0.01,0.0015,2023-07-25 00:00:00
1.45,0.2,0.003,0.048,0.0055,0.015,0.009,0.0013,2023-07-25 01:00:00
1.45,0.2,0.002,0.044,0.0063,0.015,0.009,0.0013,2023-07-25 02:00:00
1.48,0.3,0.0,0.037,0.0102,0.018,0.011,0.0012,2023-07-25 03:00:00
1.47,0.3,0.0,0.033,0.0125,0.018,0.012,0.0014,2023-07-25 04:00:00
1.44,0.27,0.001,0.038,0.0168,0.015,0.01,0.0013,2023-07-25 05:00:00
1.46,0.27,0.001,0.03,0.0182,0.015,0.011,0.0012,2023-07-25 06:00:00
1.45,0.3,0.002,0.027,0.0187,0.015,0.01,0.0014,2023-07-25 07:00:00
1.47,0.3,0.007,0.026,0.0228,0.022,0.016,0.0013,2023-07-25 08:00:00
1.48,0.37,0.014,0.034,0.0177,0.023,0.016,0.0015,2023-07-25 09:00:00
1.44,0.3,0.01,0.029,0.0281,0.02,0.012,0.0014,2023-07-25 10:00:00
1.43,0.3,0.01,0.028,0.033,0.016,0.01,0.0017,2023-07-25 11:00:00
1.41,0.3,0.006,0.023,0.0431,0.016,0.009,0.0016,2023-07-25 12:00:00
1.41,0.3,0.004,0.022,0.0571,0.017,0.008,0.0017,2023-07-25 13:00:00
1.4,0.27,0.003,0.022,0.0654,0.019,0.01,0.0015,2023-07-25 14:00:00
1.37,0.17,0.0,0.018,0.0579,0.007,0.0,0.0012,2023-07-23 22:00:00
1.39,0.4,0.002,0.016,0.081,0.017,0.011,0.0015,2023-07-25 15:00:00
1.38,0.3,0.001,0.012,0.0854,0.021,0.012,0.0009,2023-07-25 16:00:00
1.38,0.33,0.001,0.011,0.0847,0.013,0.01,0.0012,2023-07-25 17:00:00
1.38,0.33,0.001,0.013,0.0784,0.018,0.011,0.0013,2023-07-25 18:00:00
1.4,0.4,0.001,0.026,0.0655,0.028,0.016,0.0012,2023-07-25 19:00:00
1.4,0.4,0.0,0.037,0.051,0.032,0.018,0.0011,2023-07-25 20:00:00
1.4,0.5,0.0,0.054,0.0335,0.032,0.017,0.0011,2023-07-25 21:00:00
1.41,0.5,0.0,0.054,0.0294,0.032,0.018,0.001,2023-07-25 22:00:00
1.42,0.53,0.0,0.058,0.0149,0.034,0.022,0.0007,2023-07-25 23:00:00
1.43,0.57,0.002,0.064,0.0062,0.024,0.018,0.0008,2023-07-26 00:00:00
1.42,0.47,0.0,0.05,0.0202,0.014,0.011,0.0007,2023-07-26 01:00:00
1.42,0.37,0.0,0.024,0.0414,0.01,0.006,0.0007,2023-07-26 02:00:00
1.42,0.4,0.0,0.018,0.037,0.014,0.009,0.0006,2023-07-26 03:00:00
1.43,0.4,0.0,0.017,0.032,0.017,0.011,0.0006,2023-07-26 04:00:00
1.43,0.4,0.0,0.029,0.0297,0.02,0.013,0.0007,2023-07-26 05:00:00
1.42,0.4,0.0,0.022,0.0374,0.018,0.012,0.0005,2023-07-26 06:00:00
1.42,0.4,0.002,0.019,0.0428,0.02,0.014,0.0006,2023-07-26 07:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-26 08:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-26 09:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-26 10:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-26 11:00:00
1.4,0.23,0.003,0.033,0.0578,0.035,0.02,0.0009,2023-07-26 12:00:00
1.4,0.2,0.001,0.033,0.0525,0.04,0.018,0.0007,2023-07-26 13:00:00
1.42,0.27,0.003,0.05,0.0219,0.044,0.025,0.0009,2023-07-26 14:00:00
1.43,0.3,0.004,0.065,0.0198,0.029,0.019,0.0007,2023-07-26 15:00:00
1.41,0.2,0.003,0.032,0.0512,0.017,0.014,0.0009,2023-07-26 16:00:00
1.42,0.13,0.003,0.026,0.0475,0.034,0.019,0.0011,2023-07-26 17:00:00
1.4,0.1,0.002,0.017,0.0513,0.038,0.021,0.0007,2023-07-26 18:00:00
1.4,0.13,0.001,0.019,0.0439,0.036,0.022,0.0008,2023-07-26 19:00:00
1.41,0.23,0.001,0.036,0.022,0.048,0.026,0.0006,2023-07-26 20:00:00
1.41,0.23,0.001,0.038,0.0309,0.012,0.01,0.0007,2023-07-26 21:00:00
1.42,0.23,0.001,0.037,0.0246,0.012,0.009,0.0009,2023-07-26 22:00:00
1.4,0.17,0.0,0.024,0.0321,0.001,0.001,0.0008,2023-07-26 23:00:00
1.4,0.17,0.0,0.02,0.0313,0.007,0.003,0.0009,2023-07-27 00:00:00
1.4,0.2,0.0,0.025,0.0236,0.014,0.009,0.0009,2023-07-27 01:00:00
1.41,0.1,0.0,0.019,0.0245,0.01,0.006,0.0009,2023-07-27 02:00:00
1.42,0.0,0.0,0.016,0.0235,0.01,0.005,0.0008,2023-07-27 03:00:00
1.4,0.0,0.0,0.013,0.024,0.013,0.008,0.0009,2023-07-27 04:00:00
1.39,0.0,0.0,0.014,0.0254,0.012,0.008,0.001,2023-07-27 05:00:00
1.4,0.0,0.0,0.014,0.0255,0.014,0.009,0.0008,2023-07-27 06:00:00
1.39,0.0,0.001,0.016,0.0244,0.013,0.01,0.0008,2023-07-27 07:00:00
1.39,0.03,0.006,0.027,0.0164,0.021,0.013,0.0009,2023-07-27 08:00:00
1.43,0.17,0.021,0.043,0.0121,0.022,0.012,0.0015,2023-07-27 09:00:00
1.43,0.1,0.014,0.035,0.0246,0.012,0.006,0.0014,2023-07-27 10:00:00
1.4,0.17,0.0,0.024,0.0321,0.0,0.0,0.0008,2023-07-26 23:00:00
1.4,0.17,0.0,0.02,0.0313,0.0,0.0,0.0009,2023-07-27 00:00:00
1.41,0.1,0.016,0.045,0.0311,0.011,0.004,0.0021,2023-07-27 11:00:00
1.43,0.1,0.011,0.04,0.0413,0.013,0.005,0.0027,2023-07-27 12:00:00
1.39,0.07,0.005,0.032,0.0555,0.018,0.009,0.0021,2023-07-27 13:00:00
1.41,0.03,0.005,0.033,0.0573,0.018,0.008,0.002,2023-07-27 14:00:00
1.41,0.2,0.003,0.037,0.0585,0.023,0.012,0.0029,2023-07-27 15:00:00
1.43,0.13,0.003,0.03,0.0776,0.027,0.012,0.0031,2023-07-27 16:00:00
1.4,0.1,0.002,0.027,0.0805,0.031,0.016,0.0027,2023-07-27 17:00:00
1.39,0.13,0.001,0.026,0.0799,0.026,0.014,0.0019,2023-07-27 18:00:00
1.42,0.13,0.001,0.028,0.0658,0.033,0.017,0.0015,2023-07-27 19:00:00
1.48,0.2,0.001,0.044,0.0522,0.045,0.019,0.0015,2023-07-27 20:00:00
1.54,0.2,0.0,0.041,0.0479,0.034,0.016,0.0014,2023-07-27 21:00:00
1.57,0.2,0.0,0.041,0.0375,0.033,0.017,0.0012,2023-07-27 22:00:00
1.45,0.2,0.0,0.039,0.0367,0.036,0.02,0.0009,2023-07-27 23:00:00
1.45,0.2,0.0,0.044,0.0201,0.045,0.027,0.0011,2023-07-28 00:00:00
1.42,0.17,0.0,0.027,0.0547,0.024,0.015,0.0012,2023-07-28 01:00:00
1.42,0.13,0.0,0.021,0.0507,0.024,0.015,0.001,2023-07-28 02:00:00
1.42,0.37,0.0,0.019,0.0445,0.025,0.017,0.0011,2023-07-28 03:00:00
1.43,0.3,0.0,0.023,0.0469,0.024,0.016,0.001,2023-07-28 04:00:00
1.44,0.3,0.001,0.025,0.047,0.02,0.013,0.0009,2023-07-28 05:00:00
1.44,0.3,0.0,0.024,0.0431,0.023,0.016,0.0011,2023-07-28 06:00:00
1.42,0.3,0.0,0.02,0.0461,0.025,0.017,0.0011,2023-07-28 07:00:00
1.43,0.33,0.001,0.024,0.0299,0.021,0.012,0.0009,2023-07-28 08:00:00
1.46,0.47,0.01,0.048,0.0219,0.03,0.024,0.0012,2023-07-28 09:00:00
1.41,0.4,0.005,0.048,0.0329,0.015,0.01,0.0011,2023-07-28 10:00:00
1.4,0.4,0.004,0.04,0.0349,0.019,0.011,0.0008,2023-07-28 11:00:00
1.39,0.4,0.006,0.031,0.0513,0.02,0.013,0.001,2023-07-28 12:00:00
1.42,0.33,0.002,0.025,0.049,0.012,0.011,0.0009,2023-07-28 13:00:00
1.42,0.37,0.002,0.028,0.0413,0.017,0.012,0.001,2023-07-28 14:00:00
1.4,0.27,0.005,0.039,0.0317,0.013,0.01,0.0011,2023-07-28 15:00:00
1.39,0.23,0.005,0.036,0.0282,0.007,0.005,0.0008,2023-07-28 16:00:00
1.39,0.3,0.006,0.044,0.0142,0.006,0.003,0.0013,2023-07-28 17:00:00
1.39,0.3,0.007,0.037,0.0149,0.011,0.006,0.0011,2023-07-28 18:00:00
1.4,0.37,0.011,0.042,0.0075,0.013,0.006,0.0011,2023-07-28 19:00:00
1.39,0.23,0.003,0.031,0.0196,0.002,0.001,0.0009,2023-07-28 20:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-28 21:00:00
1.39,0.23,0.003,0.031,0.0162,0.005,0.001,0.0012,2023-07-28 21:00:00
1.39,0.3,0.002,0.037,0.0116,0.009,0.003,0.0011,2023-07-28 22:00:00
1.39,0.2,0.0,0.025,0.0242,0.003,0.001,0.001,2023-07-28 23:00:00
1.39,0.2,0.0,0.026,0.0219,0.005,0.002,0.0012,2023-07-29 00:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-29 01:00:00
1.41,0.2,0.0,0.03,0.0227,0.005,0.003,0.0011,2023-07-29 01:00:00
1.4,0.17,0.0,0.023,0.0293,0.003,0.001,0.001,2023-07-29 02:00:00
1.39,0.0,0.0,0.021,0.0276,0.007,0.002,0.0013,2023-07-29 03:00:00
1.39,0.0,0.0,0.022,0.0254,0.007,0.003,0.001,2023-07-29 04:00:00
1.41,0.0,0.0,0.021,0.0314,0.004,0.001,0.0008,2023-07-29 05:00:00
1.4,0.0,0.0,0.018,0.033,0.009,0.005,0.001,2023-07-29 06:00:00
1.41,0.0,0.0,0.022,0.0275,0.009,0.005,0.0009,2023-07-29 07:00:00
1.4,0.0,0.001,0.023,0.0298,0.006,0.004,0.001,2023-07-29 08:00:00
1.4,0.0,0.002,0.025,0.0261,0.009,0.005,0.001,2023-07-29 09:00:00
1.4,0.0,0.005,0.029,0.0221,0.012,0.007,0.001,2023-07-29 10:00:00
1.41,0.1,0.006,0.035,0.0184,0.013,0.008,0.001,2023-07-29 11:00:00
1.39,0.1,0.005,0.028,0.0309,0.01,0.007,0.0009,2023-07-29 12:00:00
1.4,0.1,0.004,0.036,0.0255,0.01,0.006,0.0007,2023-07-29 13:00:00
1.4,0.1,0.007,0.041,0.0222,0.015,0.01,0.0007,2023-07-29 14:00:00
1.4,0.1,0.004,0.031,0.031,0.012,0.008,0.0008,2023-07-29 15:00:00
1.39,0.1,0.003,0.029,0.0293,0.009,0.005,0.0006,2023-07-29 16:00:00
1.38,0.1,0.003,0.026,0.0353,0.005,0.002,0.0005,2023-07-29 17:00:00
1.38,0.1,0.003,0.028,0.0283,0.013,0.006,0.0008,2023-07-29 18:00:00
1.38,0.1,0.004,0.031,0.0239,0.017,0.008,0.0007,2023-07-29 19:00:00
1.38,0.17,0.007,0.039,0.0156,0.017,0.008,0.0008,2023-07-29 20:00:00
1.4,0.2,0.008,0.036,0.0027,0.022,0.011,0.0008,2023-07-29 21:00:00
1.4,0.27,0.01,0.033,0.0016,0.013,0.006,0.0011,2023-07-29 22:00:00
